"x1"	"x2"	"x3"	"x4"	"x5"	"x6"	"x7"	"x8"	"xc1"	"xc2"	"xc3"	"xc4"	"xc5"	"xc6"	"xc7"	"y1"	"y2"	"y3"
0.6372	0.4123	1.5202	2.4276	1.3592	1.9629	1.0309	4.6561	2	5	5	3	4	6	2	0	0	0
-0.5627	0.3924	3.0983	1.1758	1.1529	0.6494	0.6053	16.361	1	5	3	5	4	4	3	1	0	0
-0.0669	-0.3473	3.6377	2.7464	19.9428	0.6834	-1.1377	17.9672	5	3	4	5	20	6	3	1	1	1
0.6383	-0.7524	0.0094	0.417	1.503	1.1728	-3.6613	0.8405	5	6	2	2	1	3	2	1	0	0
-0.7427	0.4824	0.2121	0.2973	-1.5862	0.4932	1.8695	1.0675	3	5	4	5	2	5	3	0	0	0
-0.8419	0.8575	2.9022	1.0255	12.6252	1.3399	4.2288	6.4417	5	3	5	2	16	4	3	0	0	1
0.8971	0.5693	2.3647	3.8451	10.0987	0.7544	3.3607	6.393	5	5	2	3	13	4	2	0	0	1
0.2216	-0.3116	2.8793	3.1558	9.9463	0.1631	-0.7094	5.5386	3	1	3	2	9	6	1	0	1	1
0.8865	0.0821	0.8079	0.5868	4.9255	1.1548	0.5406	1.8419	6	6	3	2	7	6	1	0	0	0
0.5356	-0.7736	0.0892	3.4837	4.2739	0.0953	-4.7828	0.3511	6	3	5	5	1	1	5	1	0	0
0.9816	0.5057	2.6037	2.6756	1.5414	1.1395	0.5977	7.0701	1	3	5	3	4	6	2	0	0	0
-0.1485	-0.3731	3.3802	3.2341	21.8482	0.7068	-1.7838	10.0522	6	4	2	3	22	4	2	1	1	1
0.1197	-0.4167	1.319	0.3693	3.5605	1.052	-0.5358	7.3734	1	5	3	5	2	3	3	0	0	0
0.8331	0.8385	0.2425	0.1973	-3.404	0.7435	4.3098	1.5659	5	5	3	5	2	6	5	0	0	0
0.562	0.2162	2.2662	2.4812	5.6816	1.2796	0.6301	9.8628	3	5	3	5	8	3	3	1	0	0
-0.5158	-0.8478	2.0856	2.7668	14.0716	1.684	-3.8575	9.7506	5	2	1	5	11	3	6	1	1	0
-0.2221	0.4294	2.64	0.2589	11.7901	1.6615	2.2777	5.8876	5	5	5	2	14	6	2	0	1	1
0.9789	-0.0497	1.0982	0.3519	4.9454	0.9994	-0.2078	2.0406	4	5	2	3	5	5	1	0	0	0
0.8827	-0.8079	2.2272	2.5937	15.5978	1.3498	-4.8922	7.5817	6	5	2	3	14	3	3	1	1	1
0.1683	0.0915	0.6922	0.4532	4.0099	0.7724	0.6725	1.3023	6	1	5	3	5	4	1	0	0	0
0.9915	-0.7194	1.4699	2.3122	11.3255	1.2921	-3.6594	7.6315	5	3	4	5	8	6	5	1	0	1
-0.7741	-0.0367	1.6906	1.7979	5.4343	1.1994	-0.2246	8.3471	3	4	1	5	6	6	1	0	1	0
-0.3377	-0.0272	2.7398	0.0464	16.3443	1.7935	-0.8118	13.7409	6	4	5	5	17	5	1	0	1	1
-0.0941	0.9937	2.8869	2.1113	6.9463	1.5631	4.3624	13.4079	4	6	5	5	12	4	6	1	1	1
-0.262	0.4375	0.3876	0.8703	2.46	0.8166	2.4466	-0.2087	6	6	3	2	3	5	3	0	0	0
-0.2328	-0.8984	3.4375	2.5668	21.9698	1.736	-4.4021	17.8551	5	1	2	5	18	2	6	1	1	1
-0.0484	0.4768	0.2894	2.9967	-0.828	0.1942	2.3751	1.1401	5	1	5	4	2	6	3	0	0	0
0.141	0.0341	0.065	3.2122	0.6953	1.4435	0.4194	-0.2049	6	2	2	1	2	2	1	0	0	0
0.3735	-0.1982	0.7471	3.4182	4.3536	0.684	-0.8929	1.4954	5	5	2	3	5	4	2	0	0	0
-0.1131	0.5156	0.1003	1.6525	0.7625	1.03	2.1711	-0.5782	5	5	5	1	2	6	1	0	0	0
-0.8318	0.2727	0.4991	2.6032	2.3012	0.2893	0.8806	0.8233	5	5	3	2	4	4	2	0	0	0
-0.5503	-0.2661	2.6594	2.1985	14.8212	1.912	-1.2887	13.0107	5	5	5	5	14	4	2	1	1	1
-0.6749	-0.3423	2.2197	2.5199	10.6637	0.3889	-1.7015	10.3776	4	3	5	5	10	3	2	1	0	1
0.4675	-0.1664	0.5143	0.0327	3.0189	0.1393	-0.9192	2.7673	5	5	4	5	4	4	2	0	0	0
-0.6242	0.3943	2.0858	1.0225	12.3874	1.0207	1.8256	4.1841	6	6	5	2	13	5	2	0	0	1
0.4912	-0.0644	0.755	3.6898	3.4782	0.7197	-0.118	2.3169	5	6	3	3	5	4	2	0	0	0
0.5644	-0.5104	2.3732	2.6412	13.6061	0.1402	-2.327	6.873	5	1	5	3	13	3	3	1	1	1
0.8985	0.5277	3.4814	3.0093	0.7404	0.508	1.0921	17.1818	1	3	1	5	4	5	4	1	1	0
0.1013	0.4137	2.3463	0.5774	7.4524	0.4019	1.2843	8.9521	4	5	2	4	10	6	2	0	0	1
0.1003	0.4542	3.2292	3.9595	0.7682	1.2186	0.5557	15.825	1	4	4	5	5	3	3	1	1	0
0.3689	0.6831	2.647	2.2432	9.6504	0.5481	3.4606	12.5986	5	5	4	5	14	6	5	1	0	1
0.3455	0.2322	2.9816	1.8747	5.3025	1.5922	0.3659	10.6175	2	5	5	4	7	6	2	1	1	0
0.0657	-0.2817	2.1594	2.4476	11.5409	1.0639	-1.5942	10.1074	5	2	4	5	11	1	2	1	1	1
0.2131	0.8494	2.7363	0.8534	13.1325	0.3605	4.6697	10.9162	6	5	3	4	18	6	5	0	0	1
0.1598	-0.4648	1.4992	1.1688	10.5258	0.9967	-3.0438	3.2957	6	6	5	3	10	6	3	1	0	1
-0.4706	-0.7767	2.5146	2.4333	11.1712	0.1686	-1.5692	10.4058	3	5	3	4	8	2	5	1	0	0
0.3466	-0.0423	2.9293	0.9654	3.5651	0.1302	-0.1239	3.2365	1	4	4	1	4	4	2	1	0	0
0.5252	-0.1303	0.8516	2.7795	5.8861	0.5891	-0.8226	4.109	6	3	2	4	6	4	2	0	0	0
0.4695	0.6869	0.7288	3.0188	-1.692	0.3559	1.8147	3.8729	3	4	5	5	3	1	4	0	0	0
-0.0224	-0.7774	0.5618	0.2186	5.7323	0.0098	-1.7768	2.7257	3	6	5	5	3	2	5	1	0	0
-0.6746	-0.4426	0.7996	3.834	3.8893	0.5069	-1.2858	2.9773	3	6	3	4	4	6	3	0	0	0
-0.4829	0.6399	1.3652	0.0255	5.1832	1.9252	2.8919	4.5037	5	3	5	3	8	4	3	0	0	0
0.0898	-0.1496	0.3309	1.9206	1.4403	1.2877	-0.5098	0.7852	3	5	5	2	2	6	1	0	0	0
0.0409	-0.7116	0.1745	3.1648	3.2646	0.5826	-0.2715	1.009	1	3	4	5	1	6	5	1	0	0
0.4115	0.7383	3.767	1.0348	-0.5015	0.0951	0.2521	18.1483	1	3	5	5	5	6	5	1	1	0
0.1565	0.1539	2.3092	3.6585	9.2411	1.8054	0.5353	11.5137	4	2	5	5	10	4	1	0	1	1
-0.4576	0.7526	0.2957	3.9003	-0.9264	1.1966	0.8776	-0.5873	1	4	1	2	1	5	3	0	0	0
-0.0337	0.7831	3.6258	3.4381	14.7751	0.459	3.9946	12.7961	5	1	3	4	19	5	4	1	1	1
0.932	0.4587	1.0196	0.8534	-1.4299	1.0303	0.3131	4.4601	1	6	3	5	2	6	3	0	0	0
0.8398	-0.483	2.9004	3.2838	11.241	0.3148	-1.2145	14.4408	3	5	5	5	10	5	3	1	1	1
0.6263	-0.9199	1.5791	2.132	12.027	0.6287	-5.225	4.5345	6	6	3	3	11	5	4	1	1	1
0.2296	0.5418	0.0625	2.7714	-2.278	0.9311	3.0581	0.1143	6	3	2	5	1	3	4	0	0	0
-0.3079	-0.791	1.2908	0.8742	9.275	1.1758	-4.5272	1.08	6	5	3	1	9	6	1	1	0	1
0.0216	-0.0993	3.7515	1.7082	3.4861	0.7211	-0.0542	7.3096	1	4	3	2	5	5	1	0	1	0
-0.5417	0.9742	2.1261	2.7816	5.1356	1.6434	5.1204	10.0427	5	6	3	5	11	3	6	0	0	0
-0.2286	-0.8345	3.9662	2.9491	14.5908	0.9436	-2.2904	12.5757	3	3	3	3	13	5	4	1	1	1
-0.4228	0.0201	1.7993	1.3005	8.9811	1.2187	0.4823	4.5804	5	5	2	3	10	6	1	0	0	1
0.0089	-0.4015	3.2218	2.0689	20.335	0.8962	-2.2548	5.3867	6	6	2	2	20	1	2	1	1	1
0.7358	-0.8976	2.1014	1.7426	15.3456	0.2876	-4.6255	11.1136	5	5	5	5	11	2	5	1	1	1
0.5557	-0.4205	1.4039	2.1869	9.618	1.1582	-1.9965	6.5318	5	1	2	5	8	5	3	1	1	1
-0.6778	0.1676	0.8505	3.0923	-0.4504	0.2864	0.6012	3.2026	1	6	5	4	2	4	1	0	0	0
-0.3842	-0.9829	2.8314	0.2642	13.472	0.9793	-4.145	6.2853	4	3	2	2	12	4	4	1	1	1
-0.9627	-0.1436	1.3859	3.0104	8.8547	1.9726	-0.6948	6.2279	6	4	5	4	10	3	1	0	0	1
-0.8231	0.8776	3.6374	3.0011	14.7215	0.7587	4.2759	14.4795	5	3	5	4	19	3	4	1	1	1
-0.8809	0.606	2.0658	3.605	3.6994	0.8977	2.2442	6.1674	3	6	2	3	7	3	3	0	0	0
-0.531	0.6645	0.5268	2.2607	0.52	1.0256	3.2616	1.8325	5	5	5	3	4	6	3	0	0	0
0.1619	0.9319	2.5532	2.1525	-0.0456	0.7037	0.8581	7.4199	1	6	1	3	4	6	4	1	0	0
-0.8742	0.3333	3.9537	3.1048	17.7116	1.3366	1.819	19.1428	5	5	3	5	21	6	3	1	1	1
0.8256	0.3021	0.6362	1.5328	0.7898	0.3668	0.4995	2.6548	3	1	1	3	3	3	2	0	0	0
-0.6282	-0.9408	1.7673	2.0844	3.7461	1.8399	-0.588	4.1053	1	6	2	2	3	6	2	0	0	0
0.1869	0.8658	0.5354	3.4356	1.0003	0.237	4.4368	1.537	5	3	2	2	4	6	3	0	0	0
-0.7801	0.5699	0.5351	0.3562	0.2268	0.4334	2.8774	2.3068	5	2	1	5	4	3	4	0	0	0
-0.4482	-0.3395	3.5426	0.8153	14.4111	0.4921	-1.3153	11.2052	4	3	3	3	15	3	2	1	1	1
0.9129	0.7943	0.9329	1.5667	0.2143	1.2374	2.6671	4.2783	4	4	1	5	5	6	4	0	0	0
-0.2791	0.885	0.3467	3.4918	-2.0309	0.0127	5.4124	1.1574	6	1	3	5	3	4	5	0	0	0
0.425	-0.7953	1.1082	2.0383	4.4588	1.9943	-0.9572	4.3974	1	4	5	5	2	3	5	1	0	0
-0.4287	0.4309	3.8839	2.7476	21.6002	1.9291	2.4618	19.5465	6	5	2	5	24	1	3	1	1	1
0.0049	0.61	0.3887	1.6897	0.3545	0.6649	3.6447	0.4102	6	6	5	2	3	5	2	0	0	0
0.2546	-0.0756	1.8341	0.0399	11.5203	0.7362	-0.0385	9.5507	6	1	2	5	12	3	1	0	0	1
0.5664	0.5756	2.1852	0.1708	9.4398	0.764	2.5398	5.3821	5	6	3	2	12	3	2	0	0	1
-0.524	0.9886	2.9574	2.1256	11.1518	1.0914	5.2917	7.4373	5	5	3	3	16	4	4	0	1	1
-0.9743	0.3194	2.2119	3.5159	5.0124	1.1822	1.3853	11.2082	3	6	3	5	8	2	3	1	1	0
0.0808	0.4591	1.4705	3.6651	7.3611	0.409	2.5167	7.4815	6	1	5	5	10	6	3	0	0	0
-0.5575	0.8732	3.9533	2.4555	20.9893	0.4645	5.0208	11.72	6	3	5	3	24	6	3	0	1	1
-0.772	0.2857	2.1015	2.0877	4.9501	0.6372	1.0026	9.1549	3	2	2	4	7	3	2	0	0	1
-0.5796	-0.9396	2.4002	2.7058	12.4212	1.7009	-3.7381	7.2428	4	5	5	3	11	6	4	1	1	1
-0.3707	0.5696	1.85	1.6268	2.7382	1.4111	1.1698	9.2011	3	5	5	5	6	5	4	1	0	0
0.7526	-0.0554	0.6248	2.5514	4.3052	0.1632	-0.3103	2.3217	6	5	5	3	5	6	1	0	0	0
0.3079	0.6931	1.2295	1.5	0.2364	1.0912	2.2704	5.7114	3	4	2	5	5	1	5	1	0	0
-0.4606	-0.7552	1.0699	3.0976	8.0539	0.2093	-3.8164	2.4981	5	3	2	3	6	6	3	1	0	0
0.8558	0.8239	3.2194	1.0613	-0.9056	0.4755	0.6028	16.3579	1	5	5	5	4	6	5	1	0	0
-0.1866	0.0781	1.6885	3.6934	8.0947	1.9359	0.6708	8.8665	5	5	5	5	9	3	1	0	1	1
0.9259	0.0066	1.8577	3.1765	9.055	0.4134	0.1441	7.1155	5	5	3	4	10	4	1	0	1	1
-0.7026	-0.501	0.2522	1.7515	2.4029	0.1404	-0.351	1.8728	1	1	2	4	1	3	3	0	0	0
-0.2508	-0.2473	0.7678	1.8287	2.3662	0.5836	-0.7171	3.5255	3	1	5	5	3	6	2	0	0	0
-0.0765	-0.9011	2.2449	1.8873	13.7332	1.105	-3.2245	10.6274	4	4	3	5	9	6	5	1	1	1
0.9247	0.3366	1.627	1.7568	4.2622	0.5792	0.8205	5.8479	3	6	2	3	6	4	2	0	0	0
-0.9246	0.9019	3.636	2.9298	14.1436	1.7012	4.1414	14.2776	5	5	4	4	19	6	5	1	1	1
-0.7632	-0.2585	3.4055	3.4721	11.171	1.4402	-0.304	15.8374	3	5	5	5	11	6	2	1	1	1
0.4828	-0.2658	1.0522	3.1011	3.8005	1.1453	-1.139	1.9349	3	1	2	2	4	5	2	0	0	0
0.6721	-0.6832	1.35	1.4042	8.846	0.2385	-3.204	2.4935	5	5	5	2	8	1	3	1	0	1
-0.6267	0.3772	3.189	2.3253	7.709	1.9129	1.1953	11.8903	3	5	5	4	10	6	3	1	0	1
0.7592	0.1611	0.2248	0.8265	-0.6486	0.5524	0.6567	1.1235	3	3	4	5	2	3	2	0	0	0
0.8966	-0.6404	1.7438	1.0046	12.0337	1.0729	-4.3229	3.5046	6	5	5	2	11	4	2	1	0	1
0.8296	0.1565	0.9855	1.1175	5.1209	1.7686	0.762	4.9441	6	6	3	5	7	5	2	0	0	0
-0.7844	-0.3382	3.667	0.267	18.8135	0.5491	-1.2336	7.3175	5	5	3	2	20	3	2	1	1	1
-0.2966	0.5853	1.758	3.5883	6.09	0.0383	2.8009	9.4998	5	1	4	5	10	5	3	0	0	0
0.8221	-0.8986	3.2724	3.4051	24.548	0.3821	-5.3436	16.6016	6	5	5	5	21	3	6	1	1	1
-0.4642	0.4365	1.8191	0.5886	5.2107	1.8981	1.8902	7.7611	4	6	4	4	8	5	2	0	0	0
-0.4445	0.3239	2.7453	2.8328	1.7717	0.9509	0.2488	8.5722	1	1	5	3	4	5	2	1	0	0
-0.8195	0.1222	2.6996	0.9433	15.2102	1.5442	0.6761	3.5562	6	5	5	1	18	3	1	0	1	1
0.2297	-0.5263	0.3156	3.4315	4.2604	1.2767	-2.8282	1.6765	6	6	5	5	3	5	3	1	0	0
0.2861	0.346	1.4813	0.3758	8.5446	0.3944	2.7228	2.9325	6	5	5	2	10	6	1	0	0	1
-0.7538	-0.9055	2.3272	0.7266	13.5241	1.2735	-4.5308	4.5393	5	3	5	2	13	6	3	1	1	1
0.2072	0.2399	2.5388	3.6301	1.4732	0.9544	0.3843	10.7605	1	6	1	4	4	6	2	0	0	0
0.9405	-0.7642	1.0114	2.4847	5.9312	1.0166	-3.6873	2.1226	4	5	3	3	5	2	4	1	0	0
0.0601	-0.0024	2.6516	3.1166	15.6575	1.3044	0.3249	12.4617	6	5	4	5	17	6	1	0	1	1
0.449	0.8938	1.9749	3.4805	5.7388	0.3998	4.4343	10.6074	5	5	4	5	11	3	5	0	0	0
0.482	-0.6186	1.7029	0.8727	12.5072	0.0104	-2.7375	9.0212	5	5	1	5	9	6	5	1	0	0
0.3391	0.6888	1.6488	2.8172	5.6876	1.4786	3.3805	6.0529	5	5	5	4	9	3	4	0	0	0
0.0966	-0.3104	0.1725	1.3167	2.6008	1.3037	-1.678	1.1505	5	5	4	5	3	6	2	0	0	0
-0.8491	0.0712	0.4656	2.4753	2.183	0.6197	0.3721	1.0973	5	6	3	5	3	6	2	0	0	0
0.8106	-0.692	2.2261	2.6604	16.4925	1.3418	-4.2523	11.0898	6	5	3	5	15	6	5	1	1	1
0.1315	0.9914	2.4251	2.3792	9.8593	1.5685	4.6749	5.7821	5	3	3	2	13	3	3	0	0	1
0.221	-0.5072	1.5902	0.7547	7.9867	1.258	-2.7339	0.2845	5	6	5	1	9	5	1	1	0	1
-0.2815	-0.9099	0.4424	2.2146	6.2567	0.3333	-4.3596	2.9148	5	1	4	5	3	4	6	1	0	0
0.2216	-0.4612	1.5748	3.2439	5.6312	0.2875	-0.5983	6.565	2	6	4	4	4	5	3	0	0	0
-0.5503	-0.9178	2.6976	0.3005	14.9045	0.7704	-4.2719	5.7474	5	3	1	2	15	3	3	1	1	1
-0.0613	-0.6264	3.3488	0.0426	20.4446	0.3648	-4.0427	16.5796	5	1	4	5	18	2	4	1	1	1
0.7309	-0.6223	3.0046	0.6579	11.0642	0.0156	-1.7087	14.8623	3	3	5	5	10	4	4	1	1	1
-0.4808	-0.18	0.2728	0.9231	1.2356	0.5722	-0.3831	0.7822	3	5	5	2	2	1	1	0	0	0
0.0578	0.879	2.0562	0.4195	9.011	1.3008	5.4773	5.8477	6	3	5	3	13	6	4	0	0	1
-0.8515	0.8311	1.821	3.7348	7.4532	1.0037	4.6095	2.4679	5	3	3	2	10	3	3	0	0	0
0.0497	-0.0395	2.5012	1.9432	2.7582	0.1853	0.2946	5.1717	1	5	2	2	4	3	1	0	0	0
0.4586	0.193	2.7788	1.4357	7.8401	0.6728	0.7079	11.4187	3	3	5	4	9	6	2	0	1	0
0.6321	0.8184	0.4855	0.8044	0.4539	0.9399	4.1359	1.8654	5	6	5	3	4	5	4	0	0	0
-0.1366	0.3994	0.9634	1.8495	2.4879	1.1149	0.794	3.6608	3	6	5	3	4	3	2	0	0	0
-0.5225	0.4628	1.4361	3.5972	5.0863	0.0997	2.1494	5.6227	5	5	3	4	8	3	3	0	0	0
0.6892	0.3783	3.3655	0.0917	15.4409	1.7789	1.9215	11.4791	5	2	5	3	18	6	2	0	1	1
0.4192	-0.7992	0.6421	2.0261	7.0083	1.2935	-3.3901	3.1001	5	4	5	4	5	3	4	1	0	0
-0.0844	-0.958	2.1583	1.2183	15.7058	0.3425	-4.9006	11.0315	5	6	5	5	12	3	6	1	1	1
0.3684	0.6106	3.7377	3.0839	2.2764	1.868	0.588	15.1506	1	6	1	4	5	3	3	1	1	0
0.0077	-0.214	1.1737	1.4968	6.5975	1.1191	-1.4698	5.2743	5	4	1	5	7	3	3	1	0	0
0.3557	-0.006	0.4914	2.4121	1.4494	0.0312	-0.2488	1.1947	4	5	3	3	3	3	1	0	0	0
0.4065	0.8263	2.8969	3.3738	3.8259	0.1998	2.1708	14.5521	3	5	5	5	10	6	5	1	0	0
0.9453	0.6383	0.7248	3.8691	3.6338	0.7216	4.2696	1.8959	6	5	3	2	5	4	2	0	0	0
0.5451	-0.1131	1.2353	1.8651	3.7597	1.9573	-0.1504	4.0329	3	2	5	3	4	4	1	0	0	0
0.5629	0.8657	0.41	2.7323	-0.6429	0.1619	3.5505	1.1138	5	5	4	3	3	3	3	0	0	0
-0.546	-0.3114	1.3454	3.7393	2.0254	1.9675	-0.1161	5.8163	1	5	3	4	2	6	2	0	0	0
0.9785	-0.2038	3.9834	2.3027	19.9876	0.4327	-0.8458	20.4054	5	1	5	5	21	3	2	1	1	1
-0.6686	-0.6379	3.3262	3.7689	22.4629	0.4546	-3.959	10.4729	6	5	4	3	21	2	3	1	1	1
0.5946	0.1616	0.5798	0.5289	1.5434	1.382	0.3826	2.2062	5	1	1	5	4	1	2	0	0	0
0.1904	-0.991	2.2405	3.5944	14.1239	1.6379	-4.8674	6.6297	5	5	2	3	12	6	4	1	1	1
-0.8911	-0.7127	2.9135	1.6961	20.4615	1.4175	-4.4429	8.785	6	6	2	3	18	3	3	1	1	1
0.7662	-0.5205	1.616	3.9873	12.4857	1.1705	-3.2183	7.6331	6	1	3	5	11	6	4	1	0	1
-0.83	-0.8384	2.9275	2.9577	18.6503	0.1676	-4.768	15.2227	5	6	3	5	16	2	4	1	1	1
0.6917	0.3997	2.1607	0.4037	8.8624	1.8729	2.2019	9.4135	5	5	2	5	12	3	3	0	1	1
-0.5906	0.1747	0.9423	0.6881	1.276	0.3735	-0.1342	2.2979	2	1	3	2	3	4	1	0	0	0
0.3155	-0.6125	3.8198	3.3808	24.4707	0.05	-3.9238	7.8285	6	6	2	2	23	6	2	1	1	1
-0.3696	-0.0357	0.7768	3.6394	3.2998	0.6869	0.1598	0.7599	4	5	2	1	4	6	1	0	0	0
0.0123	-0.197	2.2065	2.6249	13.062	1.547	-1.3399	1.1572	6	3	3	1	14	1	1	0	1	1
-0.5642	-0.4878	2.6277	1.1831	9.9312	0.3314	-1.4971	8.2565	3	5	5	3	9	4	3	1	1	1
0.7296	0.7586	2.195	0.4423	0.7703	1.1478	0.861	4.2295	1	4	4	2	3	1	2	0	0	0
-0.7674	0.2557	2.9866	1.6157	4.9269	1.1712	0.2715	10.5514	2	1	5	3	7	5	2	1	1	1
-0.3565	0.9078	1.5904	1.825	4.056	0.0482	4.5073	8.5643	5	3	5	5	9	4	5	0	0	0
-0.0839	0.2346	2.0229	1.9463	5.4931	0.63	1.2116	10.6605	3	5	5	5	7	4	2	0	0	0
0.3024	-0.7479	2.955	1.5073	16.3863	1.0057	-3.6264	7.3115	5	2	5	3	16	6	3	1	1	1
-0.614	-0.4724	1.2418	3.5927	8.5328	1.5885	-2.1942	6.0115	5	6	5	5	7	4	4	1	0	0
0.4773	0.628	1.2694	0.6691	-0.1454	0.2427	0.343	1.9638	1	1	3	2	2	5	3	0	0	0
0.2026	-0.9028	0.9526	3.6224	5.9508	0.9185	-1.0365	4.3195	1	4	5	5	2	6	5	1	0	0
-0.9387	-0.016	0.3454	3.0779	0.1687	0.0613	-0.0414	2.2248	1	5	2	5	2	4	1	0	0	0
-0.1607	0.3968	1.4981	1.1139	4.564	1.1819	1.2421	4.7925	4	6	5	3	7	5	2	0	0	0
0.8021	-0.6562	3.8821	1.596	22.1413	0.7952	-3.4603	18.4025	5	5	5	5	20	6	4	1	1	1
-0.1923	0.0703	3.414	0.3091	17.0456	1.6145	0.2765	6.6099	5	4	5	2	18	4	1	0	1	1
-0.3311	-0.2621	3.1985	0.5157	3.7608	0.8337	-0.1936	9.4669	1	2	3	3	4	2	2	1	0	1
-0.9479	0.6394	1.4979	0.4465	2.9039	0.1184	2.1056	5.0733	3	2	2	3	5	3	3	0	0	0
-0.3342	0.7076	0.5607	3.2776	0.379	1.082	3.4779	1.7198	5	3	5	3	4	6	3	0	0	0
0.8807	-0.543	1.5317	2.5031	1.9392	1.9597	-1.1202	2.4944	1	1	5	2	2	4	2	0	0	0
0.4815	-0.1789	3.3849	0.6101	20.6289	1.094	-0.4224	7.4453	6	6	5	2	22	5	1	0	1	1
-0.2948	-0.4619	0.8504	3.8011	6.5055	0.8881	-2.3052	4.3477	5	4	3	5	5	5	3	1	0	0
-0.8907	-0.8915	2.1789	0.8637	14.5788	1.2003	-4.406	9.0503	5	3	3	4	12	6	4	1	1	1
0.5671	0.3406	0.2214	3.2582	-2.1202	0.5526	1.9726	1.7245	3	3	4	5	2	3	3	0	0	0
-0.6496	-0.3116	2.6561	1.3163	10.8547	0.8399	-1.7024	4.6522	4	3	1	2	11	2	1	1	1	1
0.3442	0.5062	2.8515	2.2178	7.4343	1.9247	2.1832	7.3877	3	5	4	3	9	4	2	0	0	1
-0.7962	0.9626	0.7825	2.8044	0.5901	0.0056	4.5139	1.8824	5	5	5	3	5	3	4	0	0	0
0.1157	0.6672	3.3484	0.7732	19.6733	1.0507	3.8639	3.3847	6	5	5	1	21	4	2	0	1	1
0.8532	0.174	0.7682	3.9396	1.3833	1.7743	0.4457	4.388	3	5	3	5	2	4	2	0	0	0
-0.8571	-0.5341	2.7547	1.8297	5.9347	1.7486	-0.308	14.3028	1	6	3	5	4	6	4	1	1	0
-0.3469	-0.9701	0.0718	2.8339	3.6881	1.5136	-5.0795	-0.0891	5	1	3	3	1	3	4	1	0	0
0.6914	0.9555	3.7581	1.799	2.5585	0.2603	0.4598	8.1987	1	5	5	2	5	6	3	1	0	0
0.5611	0.9135	1.1844	2.1038	1.3524	1.8985	4.4366	5.803	5	2	4	5	7	3	6	0	0	0
0.7601	0.2702	2.1406	2.3786	4.7758	1.5567	1.2212	8.6021	3	2	5	4	8	6	2	0	0	0
0.2326	0.668	3.4801	1.5836	8.7517	1.5881	2.0195	10.2191	3	5	5	3	12	1	3	1	0	1
-0.1541	-0.7393	3.5132	1.1096	19.2427	0.7245	-3.6568	11.0373	5	5	5	3	18	3	3	1	1	1
-0.0631	-0.4744	1.3988	3.9462	2.9834	1.5919	-0.6566	3.5386	1	1	2	3	2	1	2	0	0	0
-0.8423	0.7007	2.9702	3.7984	6.332	0.6749	2.2925	8.1444	3	1	4	3	10	6	3	0	1	0
0.0341	0.2111	1.7843	0.8713	8.3321	1.4316	1.2642	9.9831	5	6	5	5	10	3	2	0	0	0
0.4034	0.2416	1.5622	2.7806	7.3398	0.4305	0.9782	3.796	5	4	3	2	9	1	1	0	0	1
-0.3273	-0.0914	2.8355	0.3432	14.6198	0.0477	-0.38	8.5198	5	6	4	3	15	4	1	0	1	1
-0.2386	0.4793	2.6852	3.5935	5.9751	1.184	1.4291	13.9041	3	6	3	5	9	6	3	0	1	1
0.6376	-0.097	0.1632	2.1432	1.1874	0.4945	-0.2866	0.2532	4	3	3	4	2	1	1	0	0	0
0.9347	0.3295	1.1804	2.3079	1.1572	0.1528	0.601	2.6378	2	3	2	3	3	4	2	0	0	0
-0.9275	0.2338	1.7883	2.8041	4.4076	0.6772	0.4903	7.6178	3	6	2	4	7	6	2	0	0	0
-0.7759	0.888	2.5706	2.1315	12.8426	0.7913	5.4166	5.4413	6	5	1	2	16	5	3	0	1	1
-0.0456	0.5733	0.909	3.3521	4.5824	1.9332	4.1703	2.535	6	4	5	3	7	3	3	0	0	0
-0.6101	0.8281	0.6654	2.3594	-0.9762	1.18	2.7987	3.2111	4	4	1	5	4	4	5	0	0	0
0.9051	-0.5071	0.8488	1.4503	7.5866	0.053	-3.41	3.4823	6	2	3	5	6	3	3	1	0	0
-0.1058	0.2322	1.8467	0.5567	5.2177	1.0498	0.9919	6.3555	3	4	5	3	7	6	2	0	0	1
-0.6724	0.4416	1.4102	1.6253	6.4142	1.3046	2.3038	5.4165	6	4	5	4	9	5	3	0	0	1
0.9961	-0.2205	2.344	0.7526	14.8776	0.487	-1.2876	11.1689	6	5	2	5	15	6	2	1	1	1
0.5877	0.8008	1.2368	1.5732	3.2436	1.4767	4.603	6.1945	6	3	5	5	9	1	5	0	0	0
0.671	-0.7127	2.5313	2.5314	9.9088	1.7415	-2.3486	7.8696	3	4	2	3	8	3	3	1	0	1
-0.1022	0.0172	0.4505	0.0365	1.0826	0.9624	-0.2702	3.2356	3	5	5	5	2	6	1	0	0	0
-0.4841	-0.9062	3.6264	0.7206	8.3622	0.2086	-0.7704	17.6618	1	3	5	5	4	2	6	1	0	0
0.7728	-0.5216	2.9164	2.5952	18.5891	0.5811	-3.6236	6.3158	6	5	1	2	19	3	2	1	1	1
-0.5283	-0.4865	0.0168	3.3982	2.8921	0.5657	-2.4672	0.2511	5	1	5	5	1	1	4	1	0	0
-0.7721	0.6809	1.137	2.6723	4.599	0.1737	3.0693	1.3187	5	6	2	2	7	5	3	0	0	0
-0.827	0.4377	0.3516	2.1133	-0.2177	0.7049	2.4036	3.8181	5	5	3	5	2	3	3	0	0	0
